n,rho,snr,method,seeds,constraint_passes,loss_failures,size_failures,boundary_ties,folds,mean_outer_loss_n,mean_outer_loss_mean,mean_outer_loss_mcse,mean_outer_loss_low,mean_outer_loss_high,mean_selected_size_n,mean_selected_size_mean,mean_selected_size_mcse,mean_selected_size_low,mean_selected_size_high,class_recall_n,class_recall_mean,class_recall_mcse,class_recall_low,class_recall_high,model_fits_n,model_fits_mean,model_fits_mcse,model_fits_low,model_fits_high,wall_clock_seconds_n,wall_clock_seconds_mean,wall_clock_seconds_mcse,wall_clock_seconds_low,wall_clock_seconds_high,mean_pairwise_jaccard_n,mean_pairwise_jaccard_mean,mean_pairwise_jaccard_mcse,mean_pairwise_jaccard_low,mean_pairwise_jaccard_high
1000,0.9,0.25,loco-gated-B1,10,5,5,0,3,30,10,4.871802656389532,0.12129786381821027,4.597407824921047,5.146197487858017,10,2.533333333333333,0.48227854253801566,1.4423434738670824,3.624323192799584,10,0.45555555555555555,0.07490277191169142,0.2861137135620826,0.6249973975490285,10,591.0,0.0,591.0,591.0,10,1.1951,0.013900871275651117,1.1636540444746502,1.22654595552535,10,0.2522354497354497,0.09039966899001607,0.047737191015098074,0.4567337084558013
1000,0.9,0.25,loco-matched-T2,10,6,4,0,3,30,10,4.797317981747622,0.09294466894567652,4.587062533148252,5.0075734303469925,10,2.5666666666666664,0.39142033230685636,1.6812123582738576,3.4521209750594752,10,0.5,0.050375816699020144,0.3860419854225022,0.6139580145774979,10,1140.0,0.0,1140.0,1140.0,10,2.2791,0.018719093045456145,2.2367544695861357,2.3214455304138646,10,0.2677777777777777,0.04394042918398074,0.1683776211628084,0.36717793439274704
1000,0.9,0.25,loco-matched-T4,10,5,5,0,0,30,10,4.808004304461607,0.09100885217691353,4.602127977631559,5.013880631291656,10,2.0666666666666673,0.30951973949298045,1.3664843709451873,2.7668489623881474,10,0.42222222222222217,0.03628873693012115,0.3401313960468489,0.5043130483975955,10,2238.0,0.0,2238.0,2238.0,10,4.476159999999999,0.039069676220823746,4.387778252088856,4.564541747911142,10,0.32373015873015876,0.08294302228367517,0.13610000676701184,0.5113603106933057
1000,0.9,0.25,loco-ungated-B1,10,6,4,0,0,30,10,4.830907224258512,0.12072152643278705,4.55781615853465,5.103998289982374,10,2.466666666666667,0.38873012632302,1.587298027009596,3.3460353063237376,10,0.45555555555555555,0.042065987746668684,0.3603956800642475,0.5507154310468636,10,186.0,0.0,186.0,186.0,10,0.36513,0.003567851828014537,0.35705895843145424,0.3732010415685458,10,0.21789682539682537,0.06078304857564401,0.08039601668472104,0.35539763410892966
1000,0.9,2.0,global-T2,10,10,0,0,1,30,10,0.6566286186165017,0.011715576043553748,0.6301261443532695,0.6831310928797338,10,3.6333333333333337,0.13562839573037444,3.3265205864530376,3.94014608021363,10,0.7333333333333332,0.029629629629629624,0.6663064544356085,0.8003602122310578,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.0783899999999997,0.018109245336751775,2.0374240409485966,2.119355959051403,10,0.6941269841269841,0.05917217713460603,0.5602702197835709,0.8279837484703974
1000,0.9,2.0,global-T4,10,10,0,0,2,30,10,0.6545268524369425,0.010959781036227769,0.62973410526314,0.6793195996107451,10,3.8000000000000007,0.21773242158072692,3.307455042947761,4.2925449570522405,10,0.7222222222222221,0.029860213882587215,0.654673725505041,0.7897707189394032,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.086399999999999,0.048074990032933605,3.9776468169455463,4.195153183054453,10,0.6846031746031747,0.027903519885359728,0.621481027227226,0.7477253219791233
1000,0.9,2.0,local-T2,10,10,0,0,0,30,10,0.6576330658846767,0.010639916199090155,0.6335639032433323,0.6817022285260211,10,3.6666666666666665,0.16480441082434802,3.2938531882596296,4.0394801450737035,10,0.7444444444444442,0.02892685065150612,0.6790073620459458,0.8098815268429427,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.0939699999999997,0.017696855025053946,2.0539369326460726,2.1340030673539268,10,0.664047619047619,0.05826968657030751,0.5322324301985915,0.7958628078966465
1000,0.9,2.0,local-T4,10,10,0,0,0,30,10,0.6565051752587555,0.01096937586141875,0.6316907230824214,0.6813196274350897,10,3.7666666666666666,0.18625616238044682,3.3453259548224334,4.1880073785109,10,0.7222222222222221,0.024845199749997656,0.6660184756466128,0.7784259687978314,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.0608,0.03698611150748949,3.97713160292928,4.144468397070721,10,0.6551587301587302,0.036055250707109666,0.573596086515157,0.7367213738023033
1000,0.9,2.0,loco-gated-B1,10,7,3,0,2,30,10,0.6976453857669774,0.01900484799150163,0.6546534327551109,0.740637338778844,10,3.233333333333333,0.18625616238044676,2.8119926214891,3.654674045177566,10,0.6,0.029629629629629634,0.5329731211022753,0.6670268788977246,10,591.0,0.0,591.0,591.0,10,1.18341,0.009722510535407571,1.161416153151947,1.2054038468480532,10,0.43785714285714283,0.04381930756227823,0.3387309823862776,0.536983303328008
1000,0.9,2.0,loco-matched-T2,10,7,3,0,1,30,10,0.6794197976196787,0.013430849401777438,0.649037105442984,0.7098024897963735,10,3.766666666666667,0.2536158269002961,3.1929478072451727,4.340385526088162,10,0.6666666666666666,0.04684855792842044,0.5606878657821237,0.7726454675512096,10,1140.0,0.0,1140.0,1140.0,10,2.2825800000000003,0.022653240141067846,2.2313348105542956,2.333825189445705,10,0.5264682539682539,0.04168056583494466,0.43218026341525173,0.6207562445212561
1000,0.9,2.0,loco-matched-T4,10,10,0,0,0,30,10,0.6571307298054548,0.011765993276262921,0.6305142038381212,0.6837472557727885,10,4.066666666666666,0.22110831935702666,3.5664848982788957,4.566848435054437,10,0.7333333333333332,0.033945005147821034,0.6565443967969679,0.8101222698696985,10,2238.0,0.0,2238.0,2238.0,10,4.548,0.05375261027253566,4.426403147652883,4.669596852347117,10,0.6026984126984127,0.04425400114877612,0.5025889070172288,0.7028079183795967
1000,0.9,2.0,loco-ungated-B1,10,7,3,0,0,30,10,0.6777216848971767,0.01449489829975984,0.6449319468843434,0.7105114229100099,10,3.5666666666666664,0.1862561623804467,3.1453259548224333,3.9880073785108996,10,0.6888888888888889,0.036288736930121156,0.6067980627135156,0.7709797150642622,10,186.0,0.0,186.0,186.0,10,0.36879,0.004101935857345627,0.3595107764189668,0.37806922358103323,10,0.4719841269841269,0.045465878156454975,0.3691331650495918,0.574835088918662
3000,0.5,0.25,global-T2,10,3,7,0,0,30,10,4.963556462858024,0.045842082038352605,4.859854468617383,5.067258457098666,10,2.2666666666666666,0.15555555555555556,1.9147755524536125,2.618557780879721,10,0.45555555555555555,0.025925925925925915,0.39690703652004655,0.5142040745910645,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.48616,0.023812915263220776,2.4322914431701985,2.5400285568298013,10,0.5583333333333333,0.05406170584072222,0.43603725823265405,0.6806294084340127
3000,0.5,0.25,global-T4,10,4,6,0,0,30,10,4.945192716841875,0.044864889575163526,4.843701285531268,5.046684148152482,10,2.3,0.19531550923607716,1.858165621776029,2.7418343782239707,10,0.45555555555555555,0.03494067085946889,0.3765142666978335,0.5345968444132776,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.844259999999999,0.0467846822035684,4.73842569604396,4.950094303956039,10,0.665,0.06160880390652676,0.5256312029514205,0.8043687970485796
3000,0.5,0.25,local-T2,10,3,7,0,0,30,10,4.9570318111748595,0.04847759896457994,4.847367863441876,5.0666957589078425,10,2.3,0.20757268546966,1.8304379627635496,2.76956203723645,10,0.4666666666666666,0.03228814032252351,0.3936258187626365,0.5397075145706967,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.49546,0.025877459947478084,2.436921118624789,2.553998881375211,10,0.611111111111111,0.057824055540725915,0.48030400968761666,0.7419182125346054
3000,0.5,0.25,local-T4,10,5,5,0,0,30,10,4.93701455330544,0.04266940567196443,4.8404896516322635,5.033539454978617,10,2.4,0.19116278371205833,1.9675597395653233,2.8324402604346766,10,0.45555555555555555,0.03494067085946889,0.3765142666978335,0.5345968444132776,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.843170000000001,0.0401331867383812,4.752382424153853,4.933957575846148,10,0.6811111111111112,0.07477079746555547,0.5119678160562711,0.8502544061659514
3000,0.5,0.25,loco-gated-B1,10,3,7,0,0,30,10,4.963701944707717,0.03838854610055065,4.876861020176947,5.050542869238487,10,2.2,0.18724777273725238,1.7764161096844142,2.623583890315586,10,0.45555555555555555,0.03076527356636323,0.3859596715919607,0.5251514395191504,10,591.0,0.0,591.0,591.0,10,1.56111,0.01732090227313679,1.521927396856696,1.600292603143304,10,0.5522222222222222,0.06170419278628808,0.41263764053603924,0.6918068039084051
3000,0.5,0.25,loco-matched-T2,10,6,4,0,0,30,10,4.938587991013939,0.040187700495602746,4.847677096481423,5.029498885546456,10,2.3666666666666667,0.201537301635745,1.910757616200344,2.8225757171329895,10,0.4777777777777777,0.03722176155970699,0.39357630325351967,0.5619792523020357,10,1140.0,0.0,1140.0,1140.0,10,3.0215799999999997,0.028441619738216975,2.957240586187609,3.08591941381239,10,0.6861111111111111,0.06194852724185493,0.5459738064861492,0.826248415736073
3000,0.5,0.25,loco-matched-T4,10,6,4,0,0,30,10,4.9389965182591,0.040825817930500025,4.846642101800524,5.031350934717676,10,2.3000000000000003,0.18223577185396359,1.887754043382497,2.7122459566175037,10,0.45555555555555555,0.03866780188485388,0.36808291055207143,0.5430282005590397,10,2238.0,0.0,2238.0,2238.0,10,5.94218,0.058305133755289666,5.810284624047564,6.074075375952435,10,0.7211111111111111,0.08004542606043245,0.5400357771992698,0.9021864450229525
3000,0.5,0.25,loco-ungated-B1,10,3,7,0,0,30,10,4.96588091731895,0.03785320067706699,4.880251028272485,5.051510806365415,10,2.066666666666667,0.16329931618554522,1.6972579488774868,2.436075384455847,10,0.45555555555555555,0.019945054841238898,0.410436706884044,0.5006744042270671,10,186.0,0.0,186.0,186.0,10,0.46905,0.005008864364526378,0.457719161600302,0.48038083839969803,10,0.5972222222222221,0.05450393575096828,0.47392575356247607,0.7205186908819682
3000,0.5,2.0,global-T2,10,10,0,0,1,30,10,0.9502840530888346,0.006908539140729779,0.9346558517871609,0.9659122543905082,10,3.833333333333333,0.15112745009706047,3.4914592896008396,4.175207377065827,10,0.7444444444444444,0.03333333333333333,0.6690392056845041,0.8198496832043846,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.49191,0.024564574537781485,2.436341071758267,2.5474789282417327,10,0.6718253968253969,0.031103562864323177,0.601464249303324,0.7421865443474698
3000,0.5,2.0,global-T4,10,10,0,0,0,30,10,0.9496759896625541,0.006774210902345071,0.9343516599475085,0.9650003193775997,10,3.7666666666666666,0.1319371343004213,3.4682041332698996,4.065129200063433,10,0.7333333333333332,0.02962962962962963,0.6663064544356085,0.8003602122310578,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.8550699999999996,0.047928263640106494,4.746648735106052,4.963491264893947,10,0.7294444444444445,0.03604267018513021,0.6479102599187788,0.8109786289701101
3000,0.5,2.0,local-T2,10,10,0,0,0,30,10,0.9516561099135961,0.007039701670615425,0.9357311983554509,0.9675810214717412,10,3.7333333333333334,0.12957670877433997,3.4402104534476434,4.026456213219023,10,0.7555555555555554,0.036288736930121156,0.6734647293801821,0.8376463817309288,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.49273,0.023972424204118825,2.4385006088770154,2.5469593911229844,10,0.6627777777777777,0.02413169741857757,0.6081880856118634,0.7173674699436919
3000,0.5,2.0,local-T4,10,10,0,0,0,30,10,0.9495010456858661,0.006669472395154625,0.9344136509350822,0.96458844043665,10,3.8,0.14229164972072997,3.4781139253778774,4.121886074622123,10,0.7444444444444445,0.03333333333333333,0.6690392056845043,0.8198496832043847,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.87003,0.046511066902882856,4.764814656856257,4.975245343143743,10,0.7016666666666665,0.040640027029791304,0.6097325384249115,0.7936007949084216
3000,0.5,2.0,loco-gated-B1,10,10,0,0,0,30,10,0.9528993197959478,0.008570938985825777,0.9335105087772556,0.9722881308146399,10,3.6999999999999993,0.10482201257840669,3.462876133426833,3.9371238665731654,10,0.7555555555555555,0.027715980642769932,0.6928576514205371,0.818253459690574,10,591.0,0.0,591.0,591.0,10,1.55465,0.01827007419555572,1.5133202207936691,1.595979779206331,10,0.6338888888888888,0.032430679474741445,0.5605255950206898,0.7072521827570879
3000,0.5,2.0,loco-matched-T2,10,10,0,0,0,30,10,0.9501654773935598,0.006755729090565517,0.9348829564414128,0.9654479983457068,10,3.6999999999999993,0.126197963240006,3.414520373526075,3.9854796264739236,10,0.711111111111111,0.029629629629629624,0.6440842322133864,0.7781379900088357,10,1140.0,0.0,1140.0,1140.0,10,3.0231,0.03115511015690506,2.95262224440079,3.0935777555992097,10,0.7566666666666667,0.03055050463303893,0.6875566237839379,0.8257767095493955
3000,0.5,2.0,loco-matched-T4,10,9,1,0,0,30,10,0.9509756979025832,0.006846375295847938,0.935488120987876,0.9664632748172903,10,3.7999999999999994,0.180534186769688,3.391603296269001,4.208396703730998,10,0.7333333333333333,0.03777051491550211,0.6478904924746538,0.8187761741920128,10,2238.0,0.0,2238.0,2238.0,10,5.959649999999999,0.05508343419052795,5.835042614794372,6.084257385205626,10,0.7383333333333333,0.032693971120062046,0.6643744323837673,0.8122922342828993
3000,0.5,2.0,loco-ungated-B1,10,10,0,0,0,30,10,0.9522005142055818,0.008436504819069622,0.9331158144001419,0.9712852140110217,10,3.666666666666667,0.1791612832955233,3.2613756863635803,4.071957646969754,10,0.7555555555555555,0.03228814032252351,0.6825147076515254,0.8285964034595856,10,186.0,0.0,186.0,186.0,10,0.47081,0.004624366623297362,0.46034895591970293,0.4812710440802971,10,0.6699999999999999,0.038268418823968864,0.5834308222483972,0.7565691777516027
3000,0.9,0.25,global-T2,10,3,7,0,1,30,10,4.645781138917547,0.04719992452647399,4.53900749156645,4.752554786268645,10,2.1000000000000005,0.19907192074632132,1.6496680285717131,2.550331971428288,10,0.5222222222222223,0.04074074074074073,0.430060263737851,0.6143841807065935,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.49965,0.02007921672885785,2.4542276560534364,2.5450723439465635,10,0.3855555555555555,0.06802726799359321,0.23166718399825553,0.5394439271128555
3000,0.9,0.25,global-T4,10,3,7,0,0,30,10,4.635096767519023,0.046327237013156275,4.530297276477062,4.739896258560985,10,2.2333333333333334,0.18625616238044676,1.8119926214891002,2.6546740451775666,10,0.511111111111111,0.033945005147821034,0.43432217457474565,0.5879000476474763,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,5.007890000000001,0.0753476659669473,4.837441737732744,5.178338262267257,10,0.4666666666666667,0.05925925925925926,0.3326129088712175,0.6007204244621158
3000,0.9,0.25,local-T2,10,2,8,0,0,30,10,4.6504658987726755,0.04718244446793389,4.54373179406121,4.757200003484141,10,2.166666666666667,0.22360679774997896,1.6608329474861825,2.6725003858471514,10,0.4999999999999999,0.034146460952936615,0.4227553387711051,0.5772446612288946,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.48368,0.02796800870836377,2.4204119687711723,2.546948031228828,10,0.3876190476190476,0.06643585643364752,0.23733069912103863,0.5379073961170565
3000,0.9,0.25,local-T4,10,4,6,0,0,30,10,4.632742028549063,0.04558195968362833,4.529628471956364,4.735855585141762,10,2.2666666666666666,0.1632993161855452,1.8972579488774868,2.6360753844558467,10,0.5222222222222221,0.02892685065150612,0.45678513982372365,0.5876593046207206,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.96277,0.05968662990058066,4.827749462647116,5.097790537352884,10,0.44111111111111106,0.05687446769373596,0.3124521266373912,0.5697700955848309
3000,0.9,0.25,loco-gated-B1,10,1,9,0,2,30,10,4.659356322547572,0.048909904483291744,4.548714431788917,4.769998213306226,10,2.3666666666666667,0.25555555555555554,1.7885598361737922,2.944773497159541,10,0.45555555555555555,0.03494067085946889,0.3765142666978335,0.5345968444132776,10,591.0,0.0,591.0,591.0,10,1.56502,0.018977195671530472,1.5220906008818242,1.607949399118176,10,0.30198412698412697,0.05613295938291274,0.17500255084701022,0.4289657031212437
3000,0.9,0.25,loco-matched-T2,10,2,8,0,0,30,10,4.652696189202616,0.04105306032641817,4.559827714730423,4.745564663674809,10,2.2,0.23934065809486685,1.6585738159418608,2.7414261840581395,10,0.4666666666666666,0.0322881403225235,0.3936258187626365,0.5397075145706967,10,1140.0,0.0,1140.0,1140.0,10,3.06634,0.03010659285494348,2.9982341553257403,3.1344458446742594,10,0.5161111111111111,0.06947011871078086,0.3589587844690766,0.6732634377531456
3000,0.9,0.25,loco-matched-T4,10,2,8,0,0,30,10,4.65486557655833,0.04506088825705824,4.552930765425576,4.756800387691084,10,2.666666666666667,0.3258417399692262,1.9295614406566517,3.4037718926766822,10,0.4999999999999999,0.03795166950355405,0.41414735899238486,0.5858526410076149,10,2238.0,0.0,2238.0,2238.0,10,6.014480000000001,0.06343956844465794,5.870969725838091,6.157990274161911,10,0.3967857142857142,0.04181067956886027,0.30220338601755636,0.491368042553872
3000,0.9,0.25,loco-ungated-B1,10,1,9,0,0,30,10,4.660089281094927,0.03958122407192208,4.570550331548308,4.749628230641546,10,2.0,0.27666443551086073,1.3741415655175844,2.6258584344824154,10,0.45555555555555555,0.03494067085946889,0.3765142666978335,0.5345968444132776,10,186.0,0.0,186.0,186.0,10,0.48392999999999997,0.01239390576049374,0.4558930373088531,0.5119669626911468,10,0.4133333333333333,0.04508184905097166,0.3113511055904903,0.5153155610761763
3000,0.9,2.0,global-T2,10,10,0,0,0,30,10,0.6323739389055624,0.005691728203913079,0.6194983551803799,0.6452495226307449,10,4.166666666666666,0.10243938285880987,3.9349326829799818,4.39840065035335,10,0.8222222222222222,0.018144368465060588,0.7811768091345355,0.8632676353099089,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.4920999999999998,0.026681783215436624,2.4317416129829708,2.5524583870170288,10,0.6538095238095238,0.033755577101728405,0.5774491032844619,0.7301699443345858
3000,0.9,2.0,global-T4,10,10,0,0,0,30,10,0.6304241120372549,0.00545350569341193,0.6180874250705423,0.6427607990039675,10,4.3,0.14444444444444446,3.9732439653735923,4.626756034626407,10,0.8444444444444443,0.02456759103966964,0.7888686924013587,0.90002019648753,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.885540000000001,0.04636196046089704,4.780661959062015,4.990418040937986,10,0.6584920634920636,0.03352824721109236,0.582645898907422,0.7343382280767051
3000,0.9,2.0,local-T2,10,10,0,0,0,30,10,0.6327359164754458,0.005572049483274285,0.6201310648253908,0.6453407681255008,10,4.2333333333333325,0.14948471163415236,3.8951754221813104,4.571491244485355,10,0.8222222222222222,0.02456759103966964,0.7666464701791366,0.8777979742653078,10,1120.4,0.30550504633038933,1119.7088995711729,1121.0911004288273,10,2.4867,0.02507720966224999,2.4299714105395487,2.543428589460451,10,0.6715873015873015,0.035776312979690354,0.5906556589217846,0.7525189442528184
3000,0.9,2.0,local-T4,10,10,0,0,0,30,10,0.6304082903709012,0.00544706213999825,0.6180861797346973,0.6427304010071051,10,4.3,0.14444444444444446,3.9732439653735923,4.626756034626407,10,0.8444444444444443,0.02456759103966964,0.7888686924013587,0.90002019648753,10,2174.9,0.9363047936792092,2172.7819314044164,2177.018068595584,10,4.85162,0.04303424682738158,4.754269770293813,4.948970229706187,10,0.6701587301587302,0.029331264194794912,0.6038068007665484,0.736510659550912
3000,0.9,2.0,loco-gated-B1,10,9,1,0,1,30,10,0.641127385230213,0.008352570171777979,0.6222325587883508,0.6600222116720751,10,4.0,0.23830678432808017,3.4609126008888262,4.539087399111174,10,0.7555555555555554,0.014814814814814807,0.7220421161066931,0.7890689950044177,10,591.0,0.0,591.0,591.0,10,1.55562,0.014842400225180713,1.5220441580174897,1.5891958419825103,10,0.5712698412698414,0.0384460897473128,0.48429874396637507,0.6582409385733077
3000,0.9,2.0,loco-matched-T2,10,10,0,0,0,30,10,0.6348079132553167,0.006069848270943993,0.6210769625121024,0.648538863998531,10,4.433333333333333,0.13193713430042128,4.134870799936566,4.731795866730099,10,0.7777777777777778,0.023424278964210215,0.7247883773355064,0.8307671782200492,10,1140.0,0.0,1140.0,1140.0,10,3.0155000000000003,0.02906708715292187,2.9497456805953384,3.081254319404662,10,0.6626190476190477,0.043398412604878464,0.56444501769085,0.7607930775472453
3000,0.9,2.0,loco-matched-T4,10,10,0,0,0,30,10,0.6335523569881104,0.005317408303843175,0.6215235437060489,0.6455811702701719,10,4.233333333333333,0.2111111111111111,3.755766821187046,4.710899845479621,10,0.7888888888888889,0.030765273566363237,0.719293004925294,0.8584847728524837,10,2238.0,0.0,2238.0,2238.0,10,5.98328,0.05845914204715023,5.851036233087001,6.1155237669129985,10,0.729047619047619,0.039405061620689165,0.6399071766518725,0.8181880614433656
3000,0.9,2.0,loco-ungated-B1,10,10,0,0,0,30,10,0.6349052131290401,0.005648958512051332,0.6221263811686534,0.6476840450894269,10,3.833333333333333,0.10243938285880982,3.6015993496466487,4.065067317020017,10,0.7888888888888888,0.0199450548412389,0.7437700402173771,0.8340077375604004,10,186.0,0.0,186.0,186.0,10,0.47104999999999997,0.00436310923794285,0.4611799611853165,0.4809200388146834,10,0.6522222222222223,0.03580544900327986,0.5712246692922469,0.7332197751521976
